latitude,longitude,area,hour,crime_category,risk_score,risk_label
13.027018730173529,77.50283932689435,Park/Isolation Zone,20,Safe,0.48353552579978615,1
12.909060801954409,77.5515263997527,Downtown,17,Assault,0.5991973135228473,1
12.974922522925294,77.58998873485378,Residential Area,7,Harassment,0.3207363975461246,0
13.025171983142847,77.63858178220495,Suburbs,11,Theft,0.27524053118408615,0
13.000627251716018,77.64663207562737,Suburbs,23,Harassment,0.5852633715352645,1
13.071297968237664,77.69908430258509,Downtown,0,Assault,0.8032263376914967,2
13.03173872632379,77.55750223987675,Suburbs,19,Stalking,0.47281482159201327,1
12.932586885416287,77.6076440203737,Residential Area,20,Safe,0.1722498358165441,0
12.914113749480086,77.60666470957192,Downtown,11,Safe,0.2882905310827997,0
13.028483855641262,77.58112905188945,Park/Isolation Zone,5,Theft,0.6684446750790182,2
12.905302262108325,77.53383237876848,Downtown,2,Safe,0.5444375609489168,1
13.017155116254692,77.69549131263678,Downtown,4,Stalking,0.6374616287656393,1
13.08804604828499,77.67066343733332,Park/Isolation Zone,13,Harassment,0.6483052120291968,1
13.015094835575177,77.59966660565885,Residential Area,11,Stalking,0.40731968377695693,1
12.977633985241305,77.62064908453681,Industrial Area,12,Theft,0.46026605337770027,1
13.02865764368847,77.54545221071193,Industrial Area,12,Theft,0.4230975425252508,1
12.991650578098303,77.60875741407835,Park/Isolation Zone,16,Safe,0.4144998618514643,1
13.009123357863187,77.6389940266243,Residential Area,23,Stalking,0.6555250196373276,2
13.088292961755304,77.60303340567732,Suburbs,14,Harassment,0.2675835679326286,0
12.977220527560155,77.69805703411699,Park/Isolation Zone,5,Stalking,0.720470712965637,2
13.092238112764782,77.62226833124954,Industrial Area,11,Harassment,0.5330930859195528,1
13.081070128391213,77.57419474251843,Residential Area,1,Harassment,0.6476160070882533,1
12.93915822695786,77.65443040552317,Downtown,3,Stalking,0.8317800204134865,2
12.913872260175033,77.53409250231633,Residential Area,19,Assault,0.6328778391982882,1
12.920155600275486,77.57690316274126,Residential Area,20,Stalking,0.4847864577331037,1
12.90364436513031,77.56939179007551,Industrial Area,11,Harassment,0.4727909160413057,1
12.918888592151186,77.58636141902156,Industrial Area,2,Theft,0.7574290665741203,2
13.03660135468327,77.65635596518575,Suburbs,16,Theft,0.24589876746978756,0
12.914237729692045,77.59683460643268,Suburbs,5,Safe,0.19996034694009762,0
12.963795126058752,77.6588028900532,Park/Isolation Zone,23,Theft,0.7983875053667226,2
13.068975062193891,77.61529778062797,Downtown,16,Assault,0.6344983585319054,1
12.904654387147165,77.56841388693151,Suburbs,16,Harassment,0.28048081563171934,0
13.062893696517786,77.6619957487367,Industrial Area,10,Stalking,0.6293626039287685,1
12.95637095495468,77.54765793411062,Residential Area,22,Stalking,0.5874091787301748,1
12.923632965524332,77.54487659595996,Park/Isolation Zone,6,Assault,0.8087923303250192,2
13.03934743307283,77.60090058481097,Suburbs,1,Theft,0.5213607102090004,1
13.025788569355976,77.55216984919242,Residential Area,18,Harassment,0.49112451586028066,1
13.075494402705411,77.50181740699024,Residential Area,1,Theft,0.5606190656288026,1
13.047014208760777,77.62965950545976,Suburbs,21,Safe,0.20569728553218075,0
13.060696186076969,77.60221876429448,Downtown,12,Theft,0.30638643264885845,0
12.956406914514261,77.58910356289863,Downtown,23,Safe,0.4906628593173255,1
12.935487908755945,77.69339370292367,Park/Isolation Zone,23,Stalking,0.8123358761672326,2
13.050122950328172,77.61423983679258,Downtown,15,Harassment,0.4936737828040236,1
13.061366947853452,77.67268631555788,Park/Isolation Zone,16,Safe,0.2970458289829062,0
13.098101028400134,77.52789004724103,Industrial Area,10,Theft,0.4840281421468748,1
12.982523535382285,77.61384129262589,Suburbs,8,Theft,0.27719016116324624,0
12.974403617158556,77.67359592534618,Residential Area,23,Stalking,0.709579419815756,2
13.0552825921484,77.61662115145599,Park/Isolation Zone,8,Assault,0.6642671441840092,2
12.968160708050604,77.6436028356254,Downtown,13,Assault,0.6202363007466855,1
13.086151465120713,77.57440871356245,Park/Isolation Zone,12,Theft,0.5060841713566603,1
13.071682550368601,77.51848990340741,Park/Isolation Zone,10,Assault,0.7062233325298184,2
12.985798805475003,77.59158005902542,Downtown,11,Harassment,0.4490492023774905,1
13.0501742135583,77.57889587816777,Downtown,21,Assault,0.7920957433885193,2
13.050908574816937,77.6734120364758,Suburbs,2,Harassment,0.636628230893382,1
12.920624773767187,77.5487990604705,Residential Area,0,Theft,0.5498740032668483,1
13.080510581335913,77.69334684550702,Suburbs,7,Theft,0.22703008903351782,0
13.001050474489572,77.6916276239609,Suburbs,18,Theft,0.3712816233527069,1
13.065291493221547,77.54952632861429,Downtown,12,Stalking,0.5017714073958764,1
12.964009920206122,77.56961039109547,Downtown,6,Assault,0.7610911292633908,2
13.079104645699239,77.67911114817478,Residential Area,12,Safe,0.09542696478214556,0
12.977840335746833,77.69332444417923,Park/Isolation Zone,5,Safe,0.43541018878345666,1
12.90216753029606,77.58868782056722,Suburbs,2,Theft,0.5347670647711187,1
13.081076395283853,77.56419940912818,Residential Area,5,Assault,0.5736459477299615,1
12.918257335357227,77.60521880265031,Suburbs,2,Harassment,0.60075397474964,1
12.963862727518084,77.63755384127315,Park/Isolation Zone,12,Safe,0.47680790504363274,1
13.090012393410161,77.554694903075,Suburbs,12,Theft,0.27150769047476553,0
13.09012142938751,77.64729463492381,Industrial Area,12,Safe,0.3631120678536704,1
13.014687577624658,77.51033147142293,Residential Area,0,Safe,0.36579582189199666,1
13.02636744243396,77.50985889855288,Downtown,7,Safe,0.25109436456556866,0
12.989689104395664,77.57725754102911,Suburbs,4,Theft,0.46143379077184843,1
12.958642154339612,77.57069463841215,Residential Area,19,Theft,0.3209778834817013,0
12.965732909073983,77.56312664307343,Residential Area,16,Stalking,0.33832925885380105,0
13.034503691215408,77.59820395253378,Suburbs,8,Stalking,0.38103273057936965,1
13.050474905887535,77.56414671646232,Downtown,12,Stalking,0.4963708941416959,1
13.058315808745169,77.53845158369361,Downtown,12,Safe,0.22160534127625947,0
13.05792362855891,77.56189390981773,Suburbs,4,Assault,0.5744138892083461,1
12.918241220609739,77.69498085456205,Residential Area,13,Theft,0.26576982202547544,0
12.998884060940517,77.58222268339897,Downtown,10,Stalking,0.42147559345446206,1
12.91151175200333,77.58894255537167,Suburbs,13,Assault,0.45623137874266995,1
13.009905776464747,77.61530899799023,Suburbs,6,Stalking,0.5362926825897039,1
12.988306100274675,77.69666815368285,Suburbs,23,Stalking,0.6318934221522834,1
13.077540836551659,77.54832025528715,Residential Area,16,Assault,0.3720010898543197,1
12.970183002510415,77.63625642210648,Downtown,3,Stalking,0.7743981323579163,2
12.92341340328552,77.64319693870834,Residential Area,9,Safe,0.09381170624139516,0
12.928598336410568,77.62146488335861,Industrial Area,9,Safe,0.24617341511174434,0
13.052302126343495,77.51771566792733,Downtown,14,Safe,0.251531615361186,0
13.023643612663252,77.63537445516552,Residential Area,19,Harassment,0.45860236103033036,1
12.920224535224559,77.51281894220723,Downtown,11,Stalking,0.5601293275424669,1
12.916821361223,77.61922852990998,Industrial Area,8,Harassment,0.49175382105428744,1
13.040193826291825,77.64791623544436,Park/Isolation Zone,2,Theft,0.8055861865161483,2
12.914552601272838,77.54219397812399,Suburbs,14,Assault,0.4224524260476472,1
13.06437201185807,77.66832440150856,Residential Area,11,Theft,0.22614130156768236,0
13.041248445431298,77.5060707611066,Industrial Area,14,Harassment,0.5352094372005985,1
12.916269756128381,77.66876257273167,Industrial Area,0,Safe,0.5882751920360311,1
12.916967542817039,77.59206581012856,Downtown,14,Stalking,0.5413301137095747,1
13.097327915700236,77.54351758798633,Downtown,10,Stalking,0.49766056836348843,1
12.974854159151224,77.5267556289988,Suburbs,4,Safe,0.19280834306105402,0
12.974128429413378,77.69066143351648,Downtown,6,Stalking,0.6153549102192306,1
13.0625599134515,77.51453311751624,Residential Area,11,Assault,0.5709194966615401,1
13.089449715476771,77.53981868398719,Residential Area,19,Assault,0.5949769191575287,1
13.097200212764573,77.56956446948661,Residential Area,5,Assault,0.5192335360871643,1
13.050675637051787,77.62404696979223,Park/Isolation Zone,21,Theft,0.5930845540249088,1
12.975251917106183,77.60896021705523,Residential Area,2,Safe,0.3643571943878041,1
12.916700143339733,77.52512869848246,Downtown,9,Assault,0.5553357319318504,1
13.055429383185487,77.55794559674764,Downtown,20,Harassment,0.5450396439344022,1
13.011680849947162,77.5477503542172,Residential Area,21,Assault,0.6731182942718645,2
12.984844401849395,77.54270857089807,Industrial Area,3,Theft,0.7832331284104568,2
13.081270877018946,77.582228867296,Industrial Area,12,Harassment,0.49000891744821123,1
12.92223949646123,77.64080629051833,Industrial Area,18,Safe,0.42063653786145283,1
12.998525020858171,77.54349058644345,Suburbs,4,Safe,0.2419152696474307,0
12.902270728953484,77.57333577594059,Park/Isolation Zone,22,Assault,1.0,2
12.993732128398825,77.57818348536823,Residential Area,21,Harassment,0.4067480777325665,1
12.911260655136369,77.69529130588708,Suburbs,17,Harassment,0.2211417355382001,0
12.923763583253615,77.69093327137581,Industrial Area,0,Assault,0.9833676655074832,2
12.923505249355422,77.66002751655041,Residential Area,20,Assault,0.6504066948083781,2
13.029842060423213,77.54833178416384,Suburbs,20,Stalking,0.5725817139665408,1
13.049208975853084,77.51360746281833,Downtown,15,Stalking,0.4823830870760515,1
13.016673753019433,77.56338082754412,Industrial Area,15,Assault,0.6329059794194187,1
13.092434509694908,77.55335890988677,Suburbs,15,Theft,0.35061405023720565,1
12.974974115904741,77.60118516002927,Downtown,21,Stalking,0.6797749864041548,2
12.957142417256373,77.65554558201356,Industrial Area,18,Assault,0.7957461950351328,2
13.073719825637891,77.67166458777578,Park/Isolation Zone,15,Harassment,0.5751683542165258,1
12.94471916770389,77.6689728170821,Industrial Area,0,Stalking,0.8282000081976447,2
13.092644507888123,77.57193511224462,Park/Isolation Zone,19,Theft,0.6650612405030383,2
12.902430894937964,77.63744686869214,Park/Isolation Zone,19,Safe,0.5142495131075712,1
13.093975765341527,77.56256683950484,Park/Isolation Zone,9,Harassment,0.5917086731767307,1
12.908631982390116,77.51218110864704,Residential Area,1,Theft,0.5007534822418653,1
13.078228622739614,77.6403130531206,Residential Area,13,Theft,0.26777139867746247,0
13.00554022181726,77.50196551051395,Park/Isolation Zone,7,Theft,0.4416705626734422,1
13.09859295922386,77.5818365174917,Downtown,5,Harassment,0.6937759722408012,2
12.91475931294708,77.56587585386042,Park/Isolation Zone,2,Theft,0.7790397969491792,2
13.010770856880264,77.63867550770377,Suburbs,15,Safe,0.017255294828706094,0
13.09386050712382,77.65324909455208,Park/Isolation Zone,16,Stalking,0.7388680428419362,2
13.00461956883403,77.56081892719426,Residential Area,11,Harassment,0.27394625721029325,0
13.025879727627052,77.66232540288897,Residential Area,18,Theft,0.404748214561576,1
13.039149737796924,77.55878335210099,Suburbs,23,Assault,0.665232740420522,2
12.990908212953554,77.58926527199732,Suburbs,19,Stalking,0.49734964358713457,1
13.025511616016813,77.64540370540283,Industrial Area,2,Harassment,0.8836356915254369,2
13.01686286238462,77.63858404584496,Downtown,12,Assault,0.6352470533245287,1
13.080231602098198,77.69747369446245,Downtown,15,Assault,0.5149582186456302,1
12.909089276068292,77.54503220484318,Downtown,10,Theft,0.36184105492551233,1
12.956192637918447,77.63246358270791,Residential Area,19,Harassment,0.4959090589154389,1
13.09008229681531,77.62193638165516,Downtown,15,Theft,0.4318321325599757,1
13.078052756778183,77.683019690898,Industrial Area,19,Safe,0.42569923697283757,1
12.991131350557142,77.53127242832898,Industrial Area,1,Assault,0.9698534513259137,2
13.024026519560307,77.65035963271738,Downtown,3,Safe,0.49009213475722324,1
12.955476236596226,77.61365372325376,Suburbs,3,Theft,0.484649585945517,1
12.937624231944753,77.55493317395758,Industrial Area,16,Stalking,0.42533542425212395,1
12.992739680987997,77.59488698282944,Suburbs,0,Assault,0.796269350367139,2
12.970670445605212,77.56675531941396,Residential Area,0,Stalking,0.6447412264949001,1
13.016731222370174,77.6158626805577,Industrial Area,4,Harassment,0.6502111059879296,2
12.915546927392997,77.67780012216294,Suburbs,21,Assault,0.44650799640805805,1
13.094878961533233,77.61386099688244,Downtown,11,Safe,0.247518313066528,0
13.097242148895921,77.62634448366532,Residential Area,5,Stalking,0.5275527753957073,1
13.039632342803948,77.60374956942294,Park/Isolation Zone,5,Harassment,0.5955276609275324,1
13.007219273268824,77.51023310128909,Park/Isolation Zone,16,Assault,0.7022099959174128,2
12.961905523257265,77.54657171137522,Downtown,21,Harassment,0.5966746727348805,1
13.06275900394139,77.59840034588642,Residential Area,12,Safe,0.07673490805643683,0
13.036946234510776,77.56204705674894,Residential Area,7,Assault,0.5153811396889527,1
12.93252338786898,77.53635271955224,Residential Area,23,Harassment,0.6533838639973963,2
13.082185436898769,77.6008265683837,Residential Area,11,Theft,0.41588435269924945,1
13.064507448584633,77.56456195868957,Park/Isolation Zone,14,Assault,0.6393536262161875,1
13.089959982658385,77.55162152863468,Suburbs,18,Assault,0.6214320717050738,1
13.045143901677672,77.59279708348808,Residential Area,20,Assault,0.6749936579314043,2
13.022683039187157,77.52665685161644,Suburbs,19,Assault,0.5653902438496545,1
12.983648607258123,77.68554914661509,Residential Area,16,Theft,0.33456279271579015,0
13.086545696670802,77.67354041958384,Industrial Area,8,Safe,0.31824519640064003,0
13.073212777900082,77.64152411714811,Industrial Area,20,Theft,0.5126651785277679,1
12.909043734021239,77.5212427655177,Industrial Area,17,Theft,0.3857063690747164,1
12.905273394899451,77.65517545089394,Residential Area,1,Harassment,0.5709822729535552,1
12.97529267337561,77.66159146562181,Suburbs,10,Stalking,0.34558845002208,0
13.062110666156366,77.65355292354288,Park/Isolation Zone,22,Stalking,0.9619220516124616,2
13.097455225862989,77.52279317742385,Downtown,19,Harassment,0.5955165068607036,1
12.930083378220706,77.62878159141356,Park/Isolation Zone,16,Theft,0.5599646757427139,1
13.018826143070427,77.66686495914988,Residential Area,20,Harassment,0.4553975824084679,1
12.976178171326204,77.61547068024393,Industrial Area,17,Assault,0.6506189834127052,2
13.09398287956292,77.62928147504562,Industrial Area,14,Harassment,0.4854028349029519,1
13.068423784627141,77.59167269588526,Suburbs,6,Harassment,0.4991012280449424,1
13.067665740942227,77.60574146397681,Residential Area,15,Assault,0.45647388616084444,1
12.993738631958994,77.50687537167035,Park/Isolation Zone,0,Stalking,0.8633722658837215,2
12.982963900467533,77.62779260439466,Residential Area,17,Assault,0.46660398029796235,1
12.954681414386142,77.51628944257823,Residential Area,21,Safe,0.22713376447611508,0
12.911275099330187,77.58700291886805,Industrial Area,7,Harassment,0.47437056645029985,1
13.07294447525101,77.55853101953348,Park/Isolation Zone,6,Harassment,0.7591324264247827,2
13.062580201826016,77.60908559004234,Downtown,1,Stalking,0.792031685702378,2
13.099943534657227,77.52668326710464,Industrial Area,11,Theft,0.5567297775711123,1
13.09932736741478,77.63832868039466,Park/Isolation Zone,15,Assault,0.7367632189927729,2
13.011086341120526,77.65900230738569,Suburbs,8,Theft,0.21171108583449838,0
13.053797483036101,77.53267088994863,Industrial Area,19,Safe,0.4082785508289249,1
13.088953145976486,77.52086261747037,Suburbs,10,Assault,0.3879620091181537,1
13.069929478135482,77.52910309655748,Industrial Area,14,Safe,0.33029714355890716,0
12.94946962034864,77.6754255123797,Residential Area,2,Safe,0.35716923863441224,1
12.990108827062018,77.60563785235128,Park/Isolation Zone,22,Safe,0.536719211682694,1
12.9258318830303,77.59345219920151,Suburbs,20,Assault,0.5174282098094269,1
13.090810205451744,77.52134236382047,Industrial Area,12,Assault,0.5947930311898915,1
13.021234926890177,77.62991120135139,Suburbs,20,Stalking,0.5168426708056969,1
12.945728561100692,77.67359991837903,Industrial Area,12,Harassment,0.49586884010689225,1
13.034340136881172,77.6656371738647,Industrial Area,1,Theft,0.7971421087666246,2
13.02362564809158,77.62521094179617,Downtown,5,Theft,0.5046404688101003,1
12.971632543606567,77.51505574333034,Downtown,5,Safe,0.3837821408701481,1
12.922711518439925,77.5224794054352,Downtown,11,Assault,0.6873666730270247,2
13.03431463911856,77.50986179742196,Suburbs,3,Assault,0.7329410451087588,2
